,datetime,open,high,low,close,volume,date,previous_date,dailyFluction,dailyFluctionPCT,weeklyavg,weeklyavgdiff,weeklystdev,weeklyslope,monthlyavg,monthlyavgdiff,monthlystdev,monthlyslope,quarterlyavg,quarterlyavgdiff,quarterlystdev,quarterlyslope,yearlyavg,yearlyavgdiff,yearlystdev,yearlyslope,dailyRangeOpenClose,dailyRangeHighLow
10,2002-01-16 14:30:00,23.420000076293945,23.600000381469727,22.8700008392334,23.450000762939453,0,2002-01-16,2002-01-15,0.75,3.3039646466640926,0.7857148306710364,0.5342856815883081,0.6500478374500871,0.2578573226928711,,,,,,,,,,,,,0.030000686645507812,0.7299995422363281
11,2002-01-17 14:30:00,23.34000015258789,23.549999237060547,22.1299991607666,22.25,0,2002-01-17,2002-01-16,-1.2000007629394531,-5.1172738758966,-0.47428594316755124,-1.2600007738385877,0.575293088532348,0.09428582872663224,,,,,,,,,,,,,-1.0900001525878906,-1.4200000762939453
12,2002-01-18 14:30:00,22.969999313354492,23.06999969482422,22.219999313354492,22.520000457763672,0,2002-01-18,2002-01-17,0.2700004577636719,1.2134852034322297,-0.2599999564034583,0.21428598676409294,0.5248174111278147,-0.012500013623918805,,,,,,,,,,,,,-0.4499988555908203,-0.8500003814697266
13,2002-01-22 14:30:00,22.93000030517578,23.829999923706055,22.760000228881836,23.610000610351562,0,2002-01-22,2002-01-21,1.0900001525878906,4.84014267509536,0.6514287676130017,0.91142872401646,0.5689004152579784,0.01642860685076032,,,,,,,,,,,,,0.6800003051757812,1.0699996948242188
14,2002-01-23 14:30:00,23.350000381469727,23.540000915527344,21.68000030517578,21.8799991607666,0,2002-01-23,2002-01-22,-1.730001449584961,-7.327409592808143,-0.9757153647286536,-1.6271441323416553,0.6955302819157115,-0.15035724639892578,,,,0.0950714451926095,,,,,,,,,-1.470001220703125,-1.8600006103515625
15,2002-01-24 14:30:00,21.190000534057617,21.34000015258789,20.739999771118164,21.149999618530273,0,2002-01-24,2002-01-23,-0.7299995422363281,-3.3363782917565366,-1.358572006225586,-0.3828566414969323,0.8606093664196458,-0.22964307240077425,,,,0.05167647249558393,,,,,,,,,-0.04000091552734375,-0.6000003814697266
16,2002-01-25 14:30:00,21.360000610351562,21.56999969482422,20.739999771118164,21.010000228881836,0,2002-01-25,2002-01-24,-0.1399993896484375,-0.6619356603948967,-1.2571427481515052,0.10142925807408076,1.0202081045399174,-0.36285727364676335,,,,0.018137258641860065,,,,,,,,,-0.35000038146972656,-0.8299999237060547
17,2002-01-28 14:30:00,21.239999771118164,21.8799991607666,21.110000610351562,21.139999389648438,0,2002-01-28,2002-01-27,0.12999916076660156,0.618748973585892,-0.7971433912004748,0.45999935695103034,0.9446292639571577,-0.31464297430855886,,,,-0.003436542270845427,,,,,,,,,-0.10000038146972656,-0.7699985504150391
18,2002-01-29 14:30:00,20.920000076293945,24.989999771118164,20.690000534057617,24.350000381469727,0,2002-01-29,2002-01-28,3.210000991821289,15.184489519867817,2.112857546125138,2.910000937325613,1.3195926524476074,-0.011428628649030412,,,,0.03185964550888329,,,,,,,,,3.4300003051757812,4.299999237060547
19,2002-01-30 14:30:00,24.579999923706055,26.8799991607666,23.219999313354492,23.219999313354492,0,2002-01-30,2002-01-29,-1.1300010681152344,-4.640661397998014,0.8828566414969323,-1.2300009046282057,1.3701549341254182,0.13428565434047154,,,,0.04097742926805539,,,,,,,,,-1.3600006103515625,-3.6599998474121094
20,2002-01-31 14:30:00,22.450000762939453,22.700000762939453,21.09000015258789,21.09000015258789,0,2002-01-31,2002-01-30,-2.1299991607666016,-9.173123271978644,-0.887142453874862,-1.7699990953717943,1.3097037873276671,0.1825000899178641,,,,0.01953245633608335,,,,,,,,,-1.3600006103515625,-1.6100006103515625
21,2002-02-01 14:30:00,21.1200008392334,21.43000030517578,20.950000762939453,21.1200008392334,0,2002-02-01,2002-01-31,0.030000686645507812,0.14225076542651038,-0.7485705784388941,0.13857187543596794,1.3499805740628479,0.07678583690098353,,,,0.003551665165544162,,,,,,,,,0.0,0.0
22,2002-02-04 14:30:00,22.770000457763672,25.149999618530273,22.690000534057617,24.8700008392334,0,2002-02-04,2002-02-03,3.75,17.755681112634434,2.4700006757463733,3.2185712541852673,1.7053837721084566,0.2957144464765276,,,,0.032114632044856255,,,,,,,,,2.1000003814697266,2.4599990844726562
23,2002-02-05 14:30:00,25.260000228881836,26.190000534057617,24.510000228881836,25.450000762939453,0,2002-02-05,2002-02-04,0.5799999237060547,2.332126675247559,2.4157148088727673,-0.054285866873605926,1.9150360070837684,0.4239288057599749,,,,0.05958696945853855,,,,,,,,,0.1900005340576172,1.6800003051757812
24,2002-02-06 14:30:00,25.530000686645508,27.31999969482422,25.34000015258789,26.09000015258789,0,2002-02-06,2002-02-05,0.6399993896484375,2.5147323004422573,2.3485712323869983,-0.06714357648576907,2.0105093427454745,0.48071438925606863,,,,0.08633078061617337,,,,,,,,,0.5599994659423828,1.9799995422363281
25,2002-02-07 14:30:00,25.989999771118164,26.540000915527344,24.239999771118164,25.110000610351562,0,2002-02-07,2002-02-06,-0.9799995422363281,-3.7562266634909247,1.260000228881836,-1.0885710035051623,2.068534175682451,0.7142858505249023,,,,0.09824616782685631,,,,,,,,,-0.8799991607666016,-2.3000011444091797
26,2002-02-08 14:30:00,24.559999465942383,24.670000076293945,23.06999969482422,23.260000228881836,0,2002-02-08,2002-02-07,-1.8500003814697266,-7.367583976509606,-0.5957145690917969,-1.8557147979736328,2.0665580106436723,0.5610713958740234,,,,0.09224055014250478,,,,,,,,,-1.2999992370605469,-1.6000003814697266
27,2002-02-11 14:30:00,24.040000915527344,24.040000915527344,21.780000686645508,21.780000686645508,0,2002-02-11,2002-02-10,-1.4799995422363281,-6.362852655515539,-2.1742856161934974,-1.5785710471017005,1.924204131989758,-0.05642863682338169,,,,0.07581555993425174,,,,,,,,,-2.260000228881836,-2.260000228881836
28,2002-02-12 14:30:00,22.299999237060547,22.440000534057617,21.440000534057617,21.6200008392334,0,2002-02-12,2002-02-11,-0.15999984741210938,-0.7346181926900175,-2.4057140350341797,-0.23142841884068233,1.807178717415577,-0.7114285741533551,,,,0.060935978818996754,,,,,,,,,-0.6799983978271484,-1.0
29,2002-02-13 14:30:00,20.920000076293945,21.170000076293945,20.549999237060547,20.850000381469727,0,2002-02-13,2002-02-12,-0.7700004577636719,-3.561519092850207,-2.6014287131173255,-0.1957146780831458,2.1078853602605343,-0.9310714176722935,-1.7319998423258447,,1.4674148995483653,0.04347943909574005,,,,,,,,,-0.06999969482421875,-0.6200008392333984
30,2002-02-14 14:30:00,21.920000076293945,21.920000076293945,21.31999969482422,21.770000457763672,0,2002-02-14,2002-02-13,0.9200000762939453,4.412470309168848,-1.1557143075125573,1.4457144056047682,1.9814712045554217,-0.825714247567313,-0.7806664784749344,0.9513333638509103,1.4746056725912096,0.03912348169108254,,,,,,,,,-0.14999961853027344,-0.6000003814697266
31,2002-02-15 14:30:00,21.979999542236328,22.790000915527344,21.540000915527344,22.3700008392334,0,2002-02-15,2002-02-14,0.6000003814697266,2.7560880516920294,-0.0242854527064722,1.1314288548060851,1.4069216518241452,-0.43321425574166433,-0.2149994532267243,0.5656670252482101,1.457335281951463,0.029608467874325417,,,,,,,,,0.3900012969970703,1.25
32,2002-02-19 14:30:00,23.920000076293945,24.59000015258789,23.829999923706055,24.43000030517578,0,2002-02-19,2002-02-18,2.059999465942383,9.208759001606627,2.1328569139753064,2.1571423666817786,1.195794107733422,0.17285714830671037,1.7123333613077811,1.9273328145345054,1.4372956699228452,0.02678755907646408,,,,,,,,,0.5100002288818359,0.7600002288818359
33,2002-02-20 14:30:00,23.780000686645508,24.940000534057617,22.6200008392334,22.65999984741211,0,2002-02-20,2002-02-19,-1.7700004577636719,-7.245192123017197,0.4485707964215955,-1.684286117553711,1.1352447731408082,0.3492856025695801,-0.08166707356770786,-1.794000434875489,1.4298544285998933,0.021052296673495723,,,,,,,,,-1.1200008392333984,-2.3199996948242188
34,2002-02-21 14:30:00,22.59000015258789,23.959999084472656,21.899999618530273,23.799999237060547,0,2002-02-21,2002-02-20,1.1399993896484375,5.030888779015741,1.2999989645821692,0.8514281681605738,1.2574574560777592,0.4578569275992257,0.9926656723022447,1.0743327458699525,1.4317772203996344,0.021592888497934986,,,,,,,,,1.2099990844726562,2.059999465942383
35,2002-02-22 14:30:00,24.040000915527344,24.440000534057617,22.75,22.860000610351562,0,2002-02-22,2002-02-21,-0.9399986267089844,-3.949574188411109,0.18285751342773438,-1.1171414511544349,1.1988007689675413,0.3707141876220703,0.028333663940429688,-0.964332008361815,1.4260606793660477,0.017261404137192366,,,,,,,,,-1.1800003051757812,-1.6900005340576172
36,2002-02-25 14:30:00,23.09000015258789,23.110000610351562,21.420000076293945,21.84000015258789,0,2002-02-25,2002-02-24,-1.0200004577636719,-4.461944140551733,-0.9785714830671033,-1.1614289964948377,0.9870058500083312,0.01999991280691964,-0.974333445231121,-1.0026671091715507,1.4351227668737536,0.007610682571292321,,,,,,,,,-1.25,-1.6900005340576172
37,2002-02-26 14:30:00,21.360000610351562,22.25,21.350000381469727,21.68000030517578,0,2002-02-26,2002-02-25,-0.15999984741210938,-0.7326000288198298,-1.1257141658238012,-0.14714268275669795,1.0033916899204076,-0.2517857551574707,-1.1036666234334298,-0.12933317820230883,1.4496171108872695,-0.0011857568488370324,,,,,,,,,0.31999969482421875,0.8999996185302734
38,2002-02-27 14:30:00,21.18000030517578,22.420000076293945,20.81999969482422,21.489999771118164,0,2002-02-27,2002-02-26,-0.1900005340576172,-0.8763862148666868,-1.1900002615792395,-0.06428609575543831,1.115900179451681,-0.4549999918256487,-1.2240004857381201,-0.12033386230469034,1.4602093425475895,-0.004040044884262678,,,,,,,,,0.3099994659423828,1.6000003814697266
39,2002-02-28 14:30:00,21.1200008392334,21.59000015258789,20.709999084472656,21.59000015258789,0,2002-02-28,2002-02-27,0.10000038146972656,0.4653344929492542,-0.6842855725969592,0.5057146889822803,0.8606944243577825,-0.3217856543404715,-1.0870000839233391,0.13700040181478101,1.4745687692389822,-0.011388206694096957,,,,,,,,,0.4699993133544922,0.8800010681152344
40,2002-03-01 14:30:00,21.059999465942383,21.059999465942383,19.8799991607666,19.959999084472656,0,2002-03-01,2002-02-28,-1.6300010681152344,-7.549796464081327,-1.9285722460065564,-1.2442866734095972,1.197948765183981,-0.5146429198128836,-2.6006677627563484,-1.5136676788330092,1.5473536956487552,-0.023586208271370313,,,,,,,,,-1.1000003814697266,-1.1800003051757812
41,2002-03-04 14:30:00,20.690000534057617,20.950000762939453,20.350000381469727,20.5,0,2002-03-04,2002-03-03,0.5400009155273438,2.7054155325459073,-0.9171428680419922,1.0114293779645642,0.9424566829510432,-0.39035728999546593,-2.002333513895671,0.5983342488606773,1.591816907636291,-0.03902336307309228,,,,,,,,,-0.1900005340576172,-0.6000003814697266
42,2002-03-05 14:30:00,20.760000228881836,21.1200008392334,20.239999771118164,20.299999237060547,0,2002-03-05,2002-03-04,-0.20000076293945312,-0.9756134777534342,-0.7514291490827283,0.1657137189592639,0.7702044584871801,-0.30392871584211073,-2.128334236145019,-0.12600072224934777,1.6417845097901467,-0.053110130318545126,,,,,,,,,-0.46000099182128906,-0.8800010681152344
43,2002-03-06 14:30:00,20.270000457763672,20.489999771118164,19.549999237060547,19.940000534057617,0,2002-03-06,2002-03-05,-0.3599987030029297,-1.773392692280007,-0.8399993351527613,-0.08857018607003297,0.7807050027772603,-0.3103571619306292,-2.365999603271483,-0.23766536712646413,1.6868122880876086,-0.061014462684232475,,,,,,,,,-0.3299999237060547,-0.9400005340576172
44,2002-03-07 14:30:00,20.719999313354492,20.809999465942383,19.969999313354492,20.040000915527344,0,2002-03-07,2002-03-06,0.10000038146972656,0.5015064131965508,-0.5057133265904028,0.33428600856235846,0.7083279830520425,-0.2610712732587542,-2.20466594696045,0.16133365631103302,1.7355825583155806,-0.07857175027170489,,,,,,,,,-0.6799983978271484,-0.8400001525878906
45,2002-03-08 14:30:00,19.760000228881836,20.219999313354492,19.270000457763672,19.270000457763672,0,2002-03-08,2002-03-07,-0.7700004577636719,-3.842317477975077,-0.9585710253034314,-0.4528576987130286,0.7120492704664849,-0.26285696029663086,-2.911999766031901,-0.7073338190714509,1.8088640777494605,-0.1053125756998879,,,,,,,,,-0.48999977111816406,-0.9499988555908203
46,2002-03-11 14:30:00,20.65999984741211,20.770000457763672,19.559999465942383,19.84000015258789,0,2002-03-11,2002-03-10,0.5699996948242188,2.9579640959197295,-0.13857133047921266,0.8199996948242188,0.38774661788948667,-0.10999979291643415,-2.303000068664552,0.6089996973673486,1.8472107457844786,-0.1285050121642591,,,,,,,,,-0.8199996948242188,-1.210000991821289
47,2002-03-12 14:30:00,20.520000457763672,20.56999969482422,19.510000228881836,19.59000015258789,0,2002-03-12,2002-03-11,-0.25,-1.2600806354701066,-0.33571434020996094,-0.19714300973074828,0.4149639247466765,-0.15428563526698522,-2.5013334274291985,-0.1983333587646463,1.897231686257224,-0.15189322746370207,,,,,,,,,-0.9300003051757812,-1.0599994659423828
48,2002-03-13 14:30:00,19.829999923706055,19.889999389648438,19.399999618530273,19.459999084472656,0,2002-03-13,2002-03-12,-0.13000106811523438,-0.6636093267108012,-0.3171438489641467,0.018570491245814225,0.35724473242192584,-0.12214292798723493,-2.468334452311197,0.03299897511800154,1.9065262611885956,-0.15329256662404842,,,,,,,,,-0.37000083923339844,-0.48999977111816406
49,2002-03-14 14:30:00,19.450000762939453,19.559999465942383,18.979999542236328,19.200000762939453,0,2002-03-14,2002-03-13,-0.2599983215332031,-1.336065435587086,-0.4199995313371936,-0.10285568237304688,0.32979804438754307,-0.10928583145141602,-2.5943328221638993,-0.1259983698527023,1.9533097357404074,-0.16198667371365866,,,,,,,,,-0.25,-0.5799999237060547
50,2002-03-15 14:30:00,18.770000457763672,18.84000015258789,18.3799991607666,18.420000076293945,0,2002-03-15,2002-03-14,-0.7800006866455078,-4.0625034148493055,-0.982857295445033,-0.5628577641078394,0.5260138668217129,-0.19214296340942383,-3.2853335062662765,-0.6910006841023772,2.045175650658484,-0.18861403926726308,,,,,,,,,-0.35000038146972656,-0.46000099182128906
51,2002-03-18 14:30:00,18.790000915527344,19.399999618530273,18.739999771118164,18.93000030517578,0,2002-03-18,2002-03-17,0.5100002288818359,2.768730872798386,-0.31428555079869014,0.6685717446463428,0.4657916127871262,-0.15178571428571427,-2.7023332595825202,0.5830002466837563,2.1049985676260077,-0.2105561927905735,,,,,,,,,0.1399993896484375,0.6599998474121094
52,2002-03-19 14:30:00,18.5,18.65999984741211,18.09000015258789,18.15999984741211,0,2002-03-19,2002-03-18,-0.7700004577636719,-4.067619890915375,-0.9257144927978516,-0.6114289419991614,0.619243003942846,-0.26428570066179546,-3.248667017618814,-0.5463337580362939,2.1056030212426817,-0.21062960598174402,,,,,,,,,-0.3400001525878906,-0.5699996948242188
53,2002-03-20 14:30:00,18.700000762939453,18.75,18.329999923706055,18.459999084472656,0,2002-03-20,2002-03-19,0.2999992370605469,1.6519781915267817,-0.4285722460065564,0.49714224679129515,0.5554707190153941,-0.22357150486537386,-2.715667724609375,0.5329992930094392,2.028307852853561,-0.20178200082068182,,,,,,,,,-0.24000167846679688,-0.4200000762939453
54,2002-03-21 14:30:00,18.610000610351562,18.84000015258789,18.139999389648438,18.149999618530273,0,2002-03-21,2002-03-20,-0.3099994659423828,-1.679303799116294,-0.5328573499407092,-0.1042851039341528,0.5177746144401951,-0.20250007084437777,-2.761000506083171,-0.04533278147379605,1.8773558602398959,-0.18741048021496864,,,,,,,,,-0.46000099182128906,-0.7000007629394531
55,2002-03-22 14:30:00,18.34000015258789,18.3799991607666,17.6200008392334,17.770000457763672,0,2002-03-22,2002-03-21,-0.37999916076660156,-2.093659331973985,-0.6714281354631702,-0.13857078552246094,0.4881746317009557,-0.18928582327706472,-2.8963329950968415,-0.13533248901367045,1.787387866492532,-0.17871637015507136,,,,,,,,,-0.5699996948242188,-0.7599983215332031
56,2002-03-25 14:30:00,18.18000030517578,18.719999313354492,18.040000915527344,18.479999542236328,0,2002-03-25,2002-03-24,0.7099990844726562,3.9954927753671488,0.1414282662527917,0.8128564017159619,0.3609906309240736,-0.0767857687813895,-2.027000554402669,0.8693324406941727,1.7610659119899914,-0.1749343931476054,,,,,,,,,0.2999992370605469,0.6799983978271484
57,2002-03-26 14:30:00,18.440000534057617,18.440000534057617,17.809999465942383,18.1299991607666,0,2002-03-26,2002-03-25,-0.35000038146972656,-1.8939415050838848,-0.1671434129987439,-0.3085716792515356,0.36668395334480736,-0.08750009536743164,-2.2553342183430978,-0.22833366394042898,1.7958262000920238,-0.18149056864262156,,,,,,,,,-0.3100013732910156,-0.6300010681152344
58,2002-03-27 14:30:00,18.100000381469727,18.15999984741211,17.549999237060547,17.700000762939453,0,2002-03-27,2002-03-26,-0.42999839782714844,-2.371750787267912,-0.4214275905064184,-0.2542841775076745,0.3018508884964531,-0.0610713277544294,-2.554665946960448,-0.29933172861735,1.8448357992186217,-0.19030034719770555,,,,,,,,,-0.39999961853027344,-0.6100006103515625
59,2002-03-28 14:30:00,17.229999542236328,17.510000228881836,17.020000457763672,17.399999618530273,0,2002-03-28,2002-03-27,-0.3000011444091797,-1.6949216467680994,-0.6128572736467639,-0.19142968314034547,0.404792349507207,-0.13285705021449498,-2.7396670659383133,-0.18500111897786553,1.9127260425610602,-0.2046118047796977,,,,-0.08120006027073289,,,,,0.1700000762939453,0.48999977111816406
60,2002-04-01 14:30:00,18.989999771118164,19.5,18.610000610351562,18.729999542236328,0,2002-04-01,2002-03-31,1.3299999237060547,7.643677890025136,0.678571156093053,1.2914284297398169,0.46315659639280415,0.007857118334089006,-1.3083337783813462,1.431333287556967,1.9038819347586509,-0.20246275030863828,,,,-0.0814447436239403,,,,,-0.26000022888183594,-0.8899993896484375
61,2002-04-02 14:30:00,19.1200008392334,19.40999984741211,19.1200008392334,19.15999984741211,0,2002-04-02,2002-04-01,0.43000030517578125,2.2957838530968777,0.9642857142857153,0.28571455819266234,0.6272386515648133,0.140714236668178,-0.7713334401448577,0.5370003382364885,1.8579702707621744,-0.19204895223208077,,,,-0.08088086978306878,,,,,0.03999900817871094,0.28999900817871094
62,2002-04-03 14:30:00,19.40999984741211,20.469999313354492,19.399999618530273,20.200000762939453,0,2002-04-03,2002-04-02,1.0400009155273438,5.4279797693621346,1.6571437290736597,0.6928580147879444,0.9445409257430507,0.2946429933820452,0.40966746012369626,1.181000900268554,1.6541202442433254,-0.1592903239045445,,,,-0.07870104116961338,,,,,0.7900009155273438,1.0699996948242188
63,2002-04-04 14:30:00,19.899999618530273,20.09000015258789,19.459999084472656,19.780000686645508,0,2002-04-04,2002-04-03,-0.4200000762939453,-2.0792082199546758,1.0514292035784045,-0.6057145254952552,1.0518309210835943,0.41821445737566265,0.08566735585530694,-0.3240001042683893,1.5628879163925165,-0.13956618218851566,,,,-0.07721154174525223,,,,,-0.11999893188476562,-0.6300010681152344
64,2002-04-05 14:30:00,19.329999923706055,19.399999618530273,18.780000686645508,19.1299991607666,0,2002-04-05,2002-04-04,-0.6500015258789062,-3.2861552240377567,0.2585705348423559,-0.7928586687360486,1.0245395658397978,0.3757142339433942,-0.4086675008138023,-0.49433485666910926,1.3591447323583472,-0.11489211051694809,,,,-0.07665647301640545,,,,,-0.20000076293945312,-0.6199989318847656
65,2002-04-08 13:30:00,20.350000381469727,20.459999084472656,19.56999969482422,19.610000610351562,0,2002-04-08,2002-04-07,0.48000144958496094,2.5091556228051815,0.4657148633684436,0.20714432852608766,0.9083112728431079,0.2875001089913504,0.1796672821044929,0.5883347829182952,1.2062009854409093,-0.09152614012178244,,,,-0.07539505631574545,,,,,-0.7399997711181641,-0.8899993896484375
66,2002-04-09 13:30:00,19.309999465942383,19.729999542236328,19.299999237060547,19.469999313354492,0,2002-04-09,2002-04-08,-0.1400012969970703,-0.7139280603753129,0.029999324253626725,-0.43571553911481686,0.48332236459558225,0.07321425846644809,0.1186660130818673,-0.06100126902262559,1.1172711947284295,-0.07465183864843858,,,,-0.07432836271814723,,,,,0.15999984741210938,0.43000030517578125
67,2002-04-10 13:30:00,19.219999313354492,19.280000686645508,18.170000076293945,18.190000534057617,0,2002-04-10,2002-04-09,-1.279998779296875,-6.574210705898286,-1.1728567395891467,-1.2028560638427734,0.6348679734055931,-0.16214288984026226,-1.0449994405110665,-1.1636654535929338,1.045854760942664,-0.06608453566028225,,,,-0.07489483905356407,,,,,-1.029998779296875,-1.1100006103515625
68,2002-04-11 13:30:00,18.719999313354492,20.350000381469727,18.559999465942383,20.299999237060547,0,2002-04-11,2002-04-10,2.1099987030029297,11.599772628111381,0.7742849077497205,1.9471416473388672,0.7152821170806481,-0.0907144546508789,1.1046659469604485,2.149665387471515,0.9777269419877852,-0.043661849941639796,,,,-0.07269931050343455,,,,,1.5799999237060547,1.7900009155273438
69,2002-04-12 13:30:00,19.959999084472656,20.190000534057617,19.309999465942383,19.420000076293945,0,2002-04-12,2002-04-11,-0.8799991607666016,-4.334971398225662,0.00571441650390625,-0.7685704912458142,0.6505600039029651,-0.00571434838431222,0.2970001220703118,-0.8076658248901367,0.8686420567070191,-0.02569744292567914,,,,-0.07166127650488101,,,,,-0.5399990081787109,-0.8800010681152344
70,2002-04-15 13:30:00,20.1299991607666,20.200000762939453,19.469999313354492,19.81999969482422,0,2002-04-15,2002-04-14,0.39999961853027344,2.059730262403825,0.3999998910086511,0.3942854745047448,0.6544715106266485,0.09000001634870256,0.7016663869222022,0.4046662648518904,0.8643558379719334,-0.015428262610854507,,,,-0.0701549343899702,,,,,-0.3099994659423828,-0.7300014495849609
71,2002-04-16 13:30:00,18.579999923706055,19.030000686645508,18.059999465942383,18.110000610351562,0,2002-04-16,2002-04-15,-1.7099990844726562,-8.627644353189389,-1.1642851148332873,-1.5642850058419384,0.8219252920491736,-0.09178570338657924,-0.9286660512288414,-1.6303324381510436,0.8424829512090856,-0.012404899045543224,,,,-0.07064264985524354,,,,,-0.4699993133544922,-0.970001220703125
72,2002-04-17 13:30:00,18.34000015258789,19.030000686645508,17.899999618530273,18.43000030517578,0,2002-04-17,2002-04-16,0.31999969482421875,1.7669778246242052,-0.6757139478410998,0.4885711669921875,0.8616424347310961,-0.1342855862208775,-0.5463330586751312,0.3823329925537102,0.8146609160604616,-0.007632933416143806,,,,-0.07065747617777816,,,,,0.09000015258789062,1.1300010681152344
73,2002-04-18 13:30:00,17.81999969482422,19.799999237060547,17.81999969482422,19.290000915527344,0,2002-04-18,2002-04-17,0.8600006103515625,4.6663081720625055,0.21000071934291142,0.8857146671840113,0.8515863228644314,-0.06249986376081194,0.33533420562744,0.8816672643025711,0.7965907840068578,0.0010367086917592897,,,,-0.06966501557266477,,,,,1.470001220703125,1.9799995422363281
74,2002-04-19 13:30:00,18.40999984741211,18.959999084472656,17.729999542236328,18.299999237060547,0,2002-04-19,2002-04-18,-0.9900016784667969,-5.132201303681139,-0.7957150595528724,-1.0057157788957838,0.83324357770511,-0.27321420397077284,-0.5966674168904618,-0.9320016225179018,0.7779696919272013,0.004298111063752475,,,,-0.06971863785983827,,,,,-0.1100006103515625,-1.2299995422363281
75,2002-04-22 13:30:00,19.40999984741211,20.09000015258789,19.34000015258789,19.770000457763672,0,2002-04-22,2002-04-21,1.470001220703125,8.032793890647415,0.7500002724783776,1.54571533203125,0.7222650000141252,-0.0289285523550851,0.8566671371459975,1.4533345540364593,0.7914819987418878,0.012507238589616719,,,,-0.06818947662332654,,,,,0.3600006103515625,0.75
76,2002-04-23 13:30:00,19.229999542236328,20.329999923706055,19.200000762939453,20.280000686645508,0,2002-04-23,2002-04-22,0.5100002288818359,2.5796672588419556,1.1371432713099878,0.3871429988316102,0.8613888435993139,0.16321434293474468,1.3520006815592431,0.4953335444132456,0.8130293246298463,0.02771525314042512,,,,-0.06619880344722417,,,,,1.0500011444091797,1.1299991607666016
77,2002-04-24 13:30:00,20.010000228881836,20.860000610351562,19.709999084472656,20.770000457763672,0,2002-04-24,2002-04-23,0.48999977111816406,2.4161723596036744,1.4914286477225183,0.35428537641253044,1.0418004027166257,0.43428570883614676,1.8026671091715478,0.4506664276123047,0.8725268875130866,0.04416464528729838,,,,-0.06381580627890608,,,,,0.7600002288818359,1.1500015258789062
78,2002-04-25 13:30:00,21.559999465942383,21.700000762939453,20.860000610351562,20.950000762939453,0,2002-04-25,2002-04-24,0.18000030517578125,0.8666360193001266,1.2657146453857422,-0.22571400233677608,1.0636396535170398,0.4464286395481654,1.9330006917317704,0.13033358256022254,0.9412398089773504,0.06035374269071755,,,,-0.061377800567240653,,,,,-0.6099987030029297,-0.8400001525878906
